,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
51458,MYS,Asia,Malaysia,2020-06-20,8556.0,21.0,15.857,121.0,0.0,0.143,264.351,0.649,0.49,3.738,0.0,0.004,0.56,,,,,,,,,5275.0,679826.0,21.004,0.163,4824.0,0.149,0.003,304.2,people tested,,,,,,,,,,54.63,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51459,MYS,Asia,Malaysia,2020-06-21,8572.0,16.0,17.0,121.0,0.0,0.0,264.846,0.494,0.525,3.738,0.0,0.0,0.55,,,,,,,,,4142.0,683968.0,21.132,0.128,4661.0,0.144,0.004,274.2,people tested,,,,,,,,,,54.63,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51460,MYS,Asia,Malaysia,2020-06-22,8587.0,15.0,13.286,121.0,0.0,0.0,265.309,0.463,0.41,3.738,0.0,0.0,0.55,,,,,,,,,2937.0,686905.0,21.223,0.091,4385.0,0.135,0.003,330.0,people tested,,,,,,,,,,54.63,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51461,MYS,Asia,Malaysia,2020-06-23,8590.0,3.0,12.143,121.0,0.0,0.0,265.402,0.093,0.375,3.738,0.0,0.0,0.54,,,,,,,,,6698.0,693603.0,21.43,0.207,4853.0,0.15,0.003,399.7,people tested,,,,,,,,,,54.63,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51462,MYS,Asia,Malaysia,2020-06-24,8596.0,6.0,11.571,121.0,0.0,0.0,265.587,0.185,0.358,3.738,0.0,0.0,0.54,,,,,,,,,10733.0,704336.0,21.762,0.332,5715.0,0.177,0.002,493.9,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51463,MYS,Asia,Malaysia,2020-06-25,8600.0,4.0,10.143,121.0,0.0,0.0,265.711,0.124,0.313,3.738,0.0,0.0,0.54,,,,,,,,,11842.0,716178.0,22.127,0.366,6656.0,0.206,0.002,656.2,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51464,MYS,Asia,Malaysia,2020-06-26,8606.0,6.0,10.143,121.0,0.0,0.0,265.896,0.185,0.313,3.738,0.0,0.0,0.55,,,,,,,,,12938.0,729116.0,22.527,0.4,7795.0,0.241,0.001,768.5,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51465,MYS,Asia,Malaysia,2020-06-27,8616.0,10.0,8.571,121.0,0.0,0.0,266.205,0.309,0.265,3.738,0.0,0.0,0.57,,,,,,,,,10342.0,739458.0,22.847,0.32,8519.0,0.263,0.001,993.9,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51466,MYS,Asia,Malaysia,2020-06-28,8634.0,18.0,8.857,121.0,0.0,0.0,266.761,0.556,0.274,3.738,0.0,0.0,0.59,,,,,,,,,10492.0,749950.0,23.171,0.324,9426.0,0.291,0.001,1064.2,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51467,MYS,Asia,Malaysia,2020-06-29,8637.0,3.0,7.143,121.0,0.0,0.0,266.854,0.093,0.221,3.738,0.0,0.0,0.59,,,,,,,,,6221.0,756171.0,23.363,0.192,9895.0,0.306,0.001,1385.3,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51468,MYS,Asia,Malaysia,2020-06-30,8639.0,2.0,7.0,121.0,0.0,0.0,266.916,0.062,0.216,3.738,0.0,0.0,0.6,,,,,,,,,8828.0,764999.0,23.636,0.273,10199.0,0.315,0.001,1457.0,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51469,MYS,Asia,Malaysia,2020-07-01,8640.0,1.0,6.286,121.0,0.0,0.0,266.947,0.031,0.194,3.738,0.0,0.0,0.62,,,,,,,,,8912.0,773911.0,23.911,0.275,9939.0,0.307,0.001,1581.1,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51470,MYS,Asia,Malaysia,2020-07-02,8643.0,3.0,6.143,121.0,0.0,0.0,267.04,0.093,0.19,3.738,0.0,0.0,0.65,,,,,,,,,8727.0,782638.0,24.181,0.27,9494.0,0.293,0.001,1545.5,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51471,MYS,Asia,Malaysia,2020-07-03,8648.0,5.0,6.0,121.0,0.0,0.0,267.194,0.154,0.185,3.738,0.0,0.0,0.68,,,,,,,,,8221.0,790859.0,24.435,0.254,8820.0,0.273,0.001,1470.0,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51472,MYS,Asia,Malaysia,2020-07-04,8658.0,10.0,6.0,121.0,0.0,0.0,267.503,0.309,0.185,3.738,0.0,0.0,0.73,,,,,,,,,6937.0,797796.0,24.649,0.214,8334.0,0.257,0.001,1389.0,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51473,MYS,Asia,Malaysia,2020-07-05,8663.0,5.0,4.143,121.0,0.0,0.0,267.657,0.154,0.128,3.738,0.0,0.0,0.76,,,,,,,,,6722.0,804518.0,24.857,0.208,7795.0,0.241,0.001,1881.5,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51474,MYS,Asia,Malaysia,2020-07-06,8668.0,5.0,4.429,121.0,0.0,0.0,267.812,0.154,0.137,3.738,0.0,0.0,0.8,,,,,,,,,5539.0,810057.0,25.028,0.171,7698.0,0.238,0.001,1738.1,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51475,MYS,Asia,Malaysia,2020-07-07,8674.0,6.0,5.0,121.0,0.0,0.0,267.997,0.185,0.154,3.738,0.0,0.0,0.85,,,,,,,,,6061.0,816118.0,25.215,0.187,7303.0,0.226,0.001,1460.6,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51476,MYS,Asia,Malaysia,2020-07-08,8677.0,3.0,5.286,121.0,0.0,0.0,268.09,0.093,0.163,3.738,0.0,0.0,0.9,,,,,,,,,6528.0,822646.0,25.417,0.202,6962.0,0.215,0.001,1317.1,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51477,MYS,Asia,Malaysia,2020-07-09,8683.0,6.0,5.714,121.0,0.0,0.0,268.275,0.185,0.177,3.738,0.0,0.0,0.95,,,,,,,,,7342.0,829988.0,25.644,0.227,6764.0,0.209,0.001,1183.8,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51478,MYS,Asia,Malaysia,2020-07-10,8696.0,13.0,6.857,121.0,0.0,0.0,268.677,0.402,0.212,3.738,0.0,0.0,1.0,,,,,,,,,6267.0,836255.0,25.837,0.194,6485.0,0.2,0.001,945.7,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51479,MYS,Asia,Malaysia,2020-07-11,8704.0,8.0,6.571,122.0,1.0,0.143,268.924,0.247,0.203,3.769,0.031,0.004,1.04,,,,,,,,,6221.0,842476.0,26.03,0.192,6383.0,0.197,0.001,971.4,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51480,MYS,Asia,Malaysia,2020-07-12,8718.0,14.0,7.857,122.0,0.0,0.143,269.357,0.433,0.243,3.769,0.0,0.004,1.07,,,,,,,,,5034.0,847510.0,26.185,0.156,6142.0,0.19,0.001,781.7,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51481,MYS,Asia,Malaysia,2020-07-13,8725.0,7.0,8.143,122.0,0.0,0.143,269.573,0.216,0.252,3.769,0.0,0.004,1.07,,,,,,,,,2913.0,850423.0,26.275,0.09,5767.0,0.178,0.001,708.2,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51482,MYS,Asia,Malaysia,2020-07-14,8729.0,4.0,7.857,122.0,0.0,0.143,269.697,0.124,0.243,3.769,0.0,0.004,1.09,,,,,,,,,4696.0,855119.0,26.42,0.145,5572.0,0.172,0.001,709.2,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51483,MYS,Asia,Malaysia,2020-07-15,8734.0,5.0,8.143,122.0,0.0,0.143,269.851,0.154,0.252,3.769,0.0,0.004,1.12,,,,,,,,,6777.0,861896.0,26.63,0.209,5607.0,0.173,0.001,688.6,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51484,MYS,Asia,Malaysia,2020-07-16,8737.0,3.0,7.714,122.0,0.0,0.143,269.944,0.093,0.238,3.769,0.0,0.004,1.17,,,,,,,,,6498.0,868394.0,26.83,0.201,5487.0,0.17,0.001,711.3,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51485,MYS,Asia,Malaysia,2020-07-17,8755.0,18.0,8.429,122.0,0.0,0.143,270.5,0.556,0.26,3.769,0.0,0.004,1.23,,,,,,,,,7828.0,876222.0,27.072,0.242,5710.0,0.176,0.001,677.4,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51486,MYS,Asia,Malaysia,2020-07-18,8764.0,9.0,8.571,122.0,0.0,0.0,270.778,0.278,0.265,3.769,0.0,0.0,1.26,,,,,,,,,7948.0,884170.0,27.318,0.246,5956.0,0.184,0.001,694.9,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51487,MYS,Asia,Malaysia,2020-07-19,8779.0,15.0,8.714,123.0,1.0,0.143,271.241,0.463,0.269,3.8,0.031,0.004,1.29,,,,,,,,,5574.0,889744.0,27.49,0.172,6033.0,0.186,0.001,692.3,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51488,MYS,Asia,Malaysia,2020-07-20,8800.0,21.0,10.714,123.0,0.0,0.143,271.89,0.649,0.331,3.8,0.0,0.004,1.31,,,,,,,,,6014.0,895758.0,27.676,0.186,6476.0,0.2,0.002,604.4,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51489,MYS,Asia,Malaysia,2020-07-21,8815.0,15.0,12.286,123.0,0.0,0.143,272.354,0.463,0.38,3.8,0.0,0.004,1.29,,,,,,,,,6681.0,902439.0,27.882,0.206,6760.0,0.209,0.002,550.2,people tested,,,,,,,,,,50.93,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51490,MYS,Asia,Malaysia,2020-07-22,8831.0,16.0,13.857,123.0,0.0,0.143,272.848,0.494,0.428,3.8,0.0,0.004,1.28,,,,,,,,,7188.0,909627.0,28.104,0.222,6819.0,0.211,0.002,492.1,people tested,,,,,,,,,,47.22,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51491,MYS,Asia,Malaysia,2020-07-23,8840.0,9.0,14.714,123.0,0.0,0.143,273.126,0.278,0.455,3.8,0.0,0.004,1.26,,,,,,,,,6713.0,916340.0,28.312,0.207,6849.0,0.212,0.002,465.5,people tested,,,,,,,,,,47.22,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51492,MYS,Asia,Malaysia,2020-07-24,8861.0,21.0,15.143,123.0,0.0,0.143,273.775,0.649,0.468,3.8,0.0,0.004,1.25,,,,,,,,,8848.0,925188.0,28.585,0.273,6995.0,0.216,0.002,461.9,people tested,,,,,,,,,,47.22,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51493,MYS,Asia,Malaysia,2020-07-25,8884.0,23.0,17.143,123.0,0.0,0.143,274.486,0.711,0.53,3.8,0.0,0.004,1.23,,,,,,,,,7209.0,932397.0,28.808,0.223,6890.0,0.213,0.002,401.9,people tested,,,,,,,,,,47.22,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51494,MYS,Asia,Malaysia,2020-07-26,8897.0,13.0,16.857,124.0,1.0,0.143,274.887,0.402,0.521,3.831,0.031,0.004,1.2,,,,,,,,,5248.0,937645.0,28.97,0.162,6843.0,0.211,0.002,405.9,people tested,,,,,,,,,,47.22,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51495,MYS,Asia,Malaysia,2020-07-27,8904.0,7.0,14.857,124.0,0.0,0.143,275.104,0.216,0.459,3.831,0.0,0.004,1.17,,,,,,,,,5599.0,943244.0,29.143,0.173,6784.0,0.21,0.002,456.6,people tested,,,,,,,,,,47.22,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51496,MYS,Asia,Malaysia,2020-07-28,8943.0,39.0,18.286,124.0,0.0,0.143,276.308,1.205,0.565,3.831,0.0,0.004,1.17,,,,,,,,,5897.0,949141.0,29.325,0.182,6672.0,0.206,0.003,364.9,people tested,,,,,,,,,,47.22,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51497,MYS,Asia,Malaysia,2020-07-29,8956.0,13.0,17.857,124.0,0.0,0.143,276.71,0.402,0.552,3.831,0.0,0.004,1.11,,,,,,,,,5992.0,955133.0,29.51,0.185,6501.0,0.201,0.003,364.1,people tested,,,,,,,,,,47.22,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51498,MYS,Asia,Malaysia,2020-07-30,8964.0,8.0,17.714,124.0,0.0,0.143,276.957,0.247,0.547,3.831,0.0,0.004,1.06,,,,,,,,,7946.0,963079.0,29.756,0.246,6677.0,0.206,0.003,376.9,people tested,,,,,,,,,,47.22,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51499,MYS,Asia,Malaysia,2020-07-31,8976.0,12.0,16.429,125.0,1.0,0.286,277.328,0.371,0.508,3.862,0.031,0.009,1.02,,,,,,,,,7565.0,970644.0,29.99,0.234,6494.0,0.201,0.003,395.3,people tested,,,,,,,,,,47.22,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51500,MYS,Asia,Malaysia,2020-08-01,8985.0,9.0,14.429,125.0,0.0,0.286,277.606,0.278,0.446,3.862,0.0,0.009,1.0,,,,,,,,,4030.0,974674.0,30.114,0.125,6040.0,0.187,0.002,418.6,people tested,,,,,,,,,,47.22,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51501,MYS,Asia,Malaysia,2020-08-02,8999.0,14.0,14.571,125.0,0.0,0.143,278.039,0.433,0.45,3.862,0.0,0.004,0.99,,,,,,,,,4504.0,979178.0,30.253,0.139,5933.0,0.183,0.002,407.2,people tested,,,,,,,,,,54.63,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51502,MYS,Asia,Malaysia,2020-08-03,9001.0,2.0,13.857,125.0,0.0,0.143,278.1,0.062,0.428,3.862,0.0,0.004,0.98,,,,,,,,,4119.0,983297.0,30.381,0.127,5722.0,0.177,0.002,412.9,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51503,MYS,Asia,Malaysia,2020-08-04,9002.0,1.0,8.429,125.0,0.0,0.143,278.131,0.031,0.26,3.862,0.0,0.004,1.0,,,,,,,,,8036.0,991333.0,30.629,0.248,6027.0,0.186,0.001,715.0,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51504,MYS,Asia,Malaysia,2020-08-05,9023.0,21.0,9.571,125.0,0.0,0.143,278.78,0.649,0.296,3.862,0.0,0.004,1.05,,,,,,,,,9757.0,1001090.0,30.93,0.301,6565.0,0.203,0.001,685.9,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51505,MYS,Asia,Malaysia,2020-08-06,9038.0,15.0,10.571,125.0,0.0,0.143,279.244,0.463,0.327,3.862,0.0,0.004,1.06,,,,,,,,,11570.0,1012660.0,31.288,0.357,7083.0,0.219,0.001,670.0,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51506,MYS,Asia,Malaysia,2020-08-07,9063.0,25.0,12.429,125.0,0.0,0.0,280.016,0.772,0.384,3.862,0.0,0.0,1.06,,,,,,,,,12059.0,1024719.0,31.66,0.373,7725.0,0.239,0.002,621.5,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51507,MYS,Asia,Malaysia,2020-08-08,9070.0,7.0,12.143,125.0,0.0,0.0,280.232,0.216,0.375,3.862,0.0,0.0,1.04,,,,,,,,,11620.0,1036339.0,32.019,0.359,8809.0,0.272,0.001,725.4,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51508,MYS,Asia,Malaysia,2020-08-09,9083.0,13.0,12.0,125.0,0.0,0.0,280.634,0.402,0.371,3.862,0.0,0.0,1.04,,,,,,,,,9637.0,1045976.0,32.317,0.298,9543.0,0.295,0.001,795.2,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51509,MYS,Asia,Malaysia,2020-08-10,9094.0,11.0,13.286,125.0,0.0,0.0,280.974,0.34,0.41,3.862,0.0,0.0,1.04,,,,,,,,,7555.0,1053531.0,32.551,0.233,10033.0,0.31,0.001,755.2,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51510,MYS,Asia,Malaysia,2020-08-11,9103.0,9.0,14.429,125.0,0.0,0.0,281.252,0.278,0.446,3.862,0.0,0.0,1.04,,,,,,,,,9773.0,1063304.0,32.853,0.302,10282.0,0.318,0.001,712.6,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51511,MYS,Asia,Malaysia,2020-08-12,9114.0,11.0,13.0,125.0,0.0,0.0,281.592,0.34,0.402,3.862,0.0,0.0,1.06,,,,,,,,,10716.0,1074020.0,33.184,0.331,10419.0,0.322,0.001,801.5,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51512,MYS,Asia,Malaysia,2020-08-13,9129.0,15.0,13.0,125.0,0.0,0.0,282.055,0.463,0.402,3.862,0.0,0.0,1.08,,,,,,,,,11020.0,1085040.0,33.524,0.34,10340.0,0.319,0.001,795.4,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51513,MYS,Asia,Malaysia,2020-08-14,9149.0,20.0,12.286,125.0,0.0,0.0,282.673,0.618,0.38,3.862,0.0,0.0,1.08,,,,,,,,,10728.0,1095768.0,33.856,0.331,10150.0,0.314,0.001,826.1,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51514,MYS,Asia,Malaysia,2020-08-15,9175.0,26.0,15.0,125.0,0.0,0.0,283.477,0.803,0.463,3.862,0.0,0.0,1.09,,,,,,,,,10449.0,1106217.0,34.178,0.323,9983.0,0.308,0.002,665.5,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51515,MYS,Asia,Malaysia,2020-08-16,9200.0,25.0,16.714,125.0,0.0,0.0,284.249,0.772,0.516,3.862,0.0,0.0,1.06,,,,,,,,,8029.0,1114246.0,34.426,0.248,9753.0,0.301,0.002,583.5,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51516,MYS,Asia,Malaysia,2020-08-17,9212.0,12.0,16.857,125.0,0.0,0.0,284.62,0.371,0.521,3.862,0.0,0.0,1.01,,,,,,,,,6420.0,1120666.0,34.625,0.198,9591.0,0.296,0.002,569.0,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51517,MYS,Asia,Malaysia,2020-08-18,9219.0,7.0,16.571,125.0,0.0,0.0,284.836,0.216,0.512,3.862,0.0,0.0,0.98,,,,,,,,,8425.0,1129091.0,34.885,0.26,9398.0,0.29,0.002,567.1,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51518,MYS,Asia,Malaysia,2020-08-19,9235.0,16.0,17.286,125.0,0.0,0.0,285.33,0.494,0.534,3.862,0.0,0.0,0.96,,,,,,,,,12588.0,1141679.0,35.274,0.389,9666.0,0.299,0.002,559.2,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51519,MYS,Asia,Malaysia,2020-08-20,9240.0,5.0,15.857,125.0,0.0,0.0,285.485,0.154,0.49,3.862,0.0,0.0,0.94,,,,,,,,,10461.0,1152140.0,35.597,0.323,9586.0,0.296,0.002,604.5,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51520,MYS,Asia,Malaysia,2020-08-21,9249.0,9.0,14.286,125.0,0.0,0.0,285.763,0.278,0.441,3.862,0.0,0.0,0.92,,,,,,,,,8250.0,1160390.0,35.852,0.255,9232.0,0.285,0.002,646.2,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51521,MYS,Asia,Malaysia,2020-08-22,9257.0,8.0,11.714,125.0,0.0,0.0,286.01,0.247,0.362,3.862,0.0,0.0,0.93,,,,,,,,,7559.0,1167949.0,36.086,0.234,8819.0,0.272,0.001,752.9,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51522,MYS,Asia,Malaysia,2020-08-23,9267.0,10.0,9.571,125.0,0.0,0.0,286.319,0.309,0.296,3.862,0.0,0.0,0.94,,,,,,,,,8467.0,1176416.0,36.347,0.262,8881.0,0.274,0.001,927.9,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51523,MYS,Asia,Malaysia,2020-08-24,9274.0,7.0,8.857,125.0,0.0,0.0,286.535,0.216,0.274,3.862,0.0,0.0,0.95,,,,,,,,,6429.0,1182845.0,36.546,0.199,8883.0,0.274,0.001,1002.9,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51524,MYS,Asia,Malaysia,2020-08-25,9285.0,11.0,9.429,125.0,0.0,0.0,286.875,0.34,0.291,3.862,0.0,0.0,0.98,,,,,,,,,8655.0,1191500.0,36.813,0.267,8916.0,0.275,0.001,945.6,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51525,MYS,Asia,Malaysia,2020-08-26,9291.0,6.0,8.0,125.0,0.0,0.0,287.061,0.185,0.247,3.862,0.0,0.0,1.01,,,,,,,,,11264.0,1202764.0,37.161,0.348,8726.0,0.27,0.001,1090.8,people tested,,,,,,,,,,59.26,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
